-0.7194630399999999,0.0
-0.71846304,0.0
-0.71746304,0.0
-0.71646304,0.0
-0.71546304,0.0
-0.71446304,0.0
-0.71346304,0.0
-0.71246304,0.0
-0.71146304,0.0
-0.71046304,0.0
-0.70946304,0.0
-0.70846304,0.0
-0.70746304,0.0
-0.70646304,0.0
-0.70546304,0.0
-0.70446304,0.0
-0.70346304,0.0
-0.70246304,0.0
-0.70146304,0.0
-0.70046304,0.0
-0.69946304,0.0
-0.69846304,0.0
-0.69746304,0.0
-0.69646304,0.0
-0.69546304,0.0
-0.69446304,0.0
-0.69346304,0.0
-0.69246304,0.0
-0.69146304,0.0
-0.69046304,0.0
-0.68946304,0.0
-0.68846304,0.0
-0.6874630400000001,0.0
-0.68646304,0.0
-0.68546304,0.0
-0.68446304,0.0
-0.68346304,0.0
-0.68246304,0.0
-0.68146304,0.0
-0.68046304,0.0
-0.67946304,0.0
-0.6784630400000001,0.0
-0.67746304,0.0
-0.67646304,0.0
-0.67546304,0.0
-0.67446304,0.0
-0.6734630400000001,0.0
-0.67246304,0.0
-0.67146304,0.0
-0.67046304,0.0
-0.6694630400000001,0.0
-0.66846304,0.0
-0.66746304,0.0
-0.66646304,0.0
-0.66546304,0.0
-0.6644630400000001,0.0
-0.66346304,0.0
-0.66246304,0.0
-0.66146304,0.0
-0.6604630400000001,0.0
-0.65946304,0.0
-0.65846304,0.0
-0.65746304,0.0
-0.6564630400000001,0.0
-0.6554630400000001,0.0
-0.6544630399999999,0.0
-0.65346304,0.0
-0.65246304,0.0
-0.65146304,0.0
-0.65046304,0.0
-0.6494630399999999,0.0
-0.64846304,0.0
-0.64746304,0.0
-0.64646304,0.0
-0.6454630399999999,0.0
-0.64446304,0.0
-0.64346304,0.0
-0.64246304,0.0
-0.64146304,0.0
-0.6404630399999999,0.0
-0.63946304,0.0
-0.63846304,0.0
-0.63746304,0.0
-0.63646304,0.0
-0.63546304,0.0
-0.63446304,0.0
-0.63346304,0.0
-0.63246304,0.0
-0.6314630399999999,0.0
-0.63046304,0.0
-0.62946304,0.0
-0.62846304,0.0
-0.62746304,0.0
-0.62646304,0.0
-0.62546304,0.0
-0.62446304,0.0
-0.62346304,0.0
-0.62246304,0.0
-0.62146304,0.0
-0.62046304,0.0
-0.61946304,0.0
-0.61846304,0.0
-0.61746304,0.0
-0.61646304,0.0
-0.61546304,0.0
-0.61446304,0.0
-0.61346304,0.0
-0.61246304,0.0
-0.61146304,0.0
-0.61046304,0.0
-0.60946304,0.0
-0.60846304,0.0
-0.60746304,0.0
-0.60646304,0.0
-0.60546304,0.0
-0.60446304,0.0
-0.60346304,0.0
-0.60246304,0.0
-0.60146304,0.0
-0.60046304,0.0
-0.5994630400000001,0.0
-0.59846304,0.0
-0.59746304,0.0
-0.5964630399999999,0.0
-0.59546304,0.0
-0.5944630399999999,0.0
-0.5934630399999999,0.0
-0.5924630399999999,0.0
-0.5914630399999999,0.0
-0.59046304,0.0
-0.5894630399999999,0.0
-0.5884630399999999,0.0
-0.5874630399999999,0.0
-0.58646304,0.0
-0.58546304,0.0
-0.5844630399999999,0.0
-0.5834630399999999,0.0
-0.5824630399999999,0.0
-0.58146304,0.0
-0.5804630399999999,0.0
-0.5794630399999999,0.0
-0.5784630399999999,0.0
-0.57746304,0.0
-0.57646304,0.0
-0.5754630399999999,0.0
-0.5744630399999999,0.0
-0.5734630399999999,0.0
-0.57246304,0.0
-0.5714630399999999,0.0
-0.5704630399999999,0.0
-0.5694630399999999,0.0
-0.56846304,0.0
-0.56746304,0.0
-0.5664630399999999,0.0
-0.5654630399999999,0.0
-0.5644630399999999,0.0
-0.56346304,0.0
-0.56246304,0.0
-0.5614630399999999,0.0
-0.5604630399999999,0.0
-0.55946304,0.0
-0.55846304,0.0
-0.5574630399999999,0.0
-0.5564630399999999,0.0
-0.5554630399999999,0.0
-0.55446304,0.0
-0.55346304,0.0
-0.5524630399999999,0.0
-0.5514630399999999,0.0
-0.55046304,0.0
-0.54946304,0.0
-0.54846304,0.0
-0.5474630399999999,0.0
-0.5464630399999999,0.0
-0.54546304,0.0
-0.54446304,0.0
-0.5434630399999999,0.0
-0.5424630399999999,0.0
-0.54146304,0.0
-0.54046304,0.0
-0.53946304,0.0
-0.5384630399999999,0.0
-0.53746304,0.0
-0.53646304,0.0
-0.53546304,0.0
-0.5344630399999999,0.0
-0.5334630399999999,0.0
-0.53246304,0.0
-0.53146304,0.0
-0.53046304,0.0
-0.5294630399999999,0.0
-0.52846304,0.0
-0.52746304,0.0
-0.52646304,0.0
-0.52546304,0.0
-0.5244630399999999,0.0
-0.52346304,0.0
-0.52246304,0.0
-0.52146304,0.0
-0.5204630399999999,0.0
-0.51946304,0.0
-0.51846304,0.0
-0.51746304,0.0
-0.51646304,0.0
-0.5154630399999999,0.0
-0.51446304,0.0
-0.51346304,0.0
-0.51246304,0.0
-0.51146304,0.0
-0.51046304,0.0
-0.50946304,0.0
-0.50846304,0.0
-0.50746304,0.0
-0.5064630399999999,0.0
-0.50546304,0.0
-0.50446304,0.0
-0.50346304,0.0
-0.50246304,0.0
-0.50146304,0.0
-0.50046304,0.0
-0.49946303999999997,0.0
-0.4984630399999999,0.0
-0.4974630399999999,0.0
-0.49646304,0.0
-0.49546303999999997,0.0
-0.49446303999999996,0.0
-0.4934630399999999,0.0
-0.49246304,0.0
-0.49146303999999996,0.0
-0.49046303999999996,0.0
-0.48946303999999996,0.0
-0.48846304,0.0
-0.48746303999999996,0.0
-0.48646303999999996,0.0
-0.48546303999999996,0.0
-0.48446303999999996,0.0
-0.48346303999999996,0.0
-0.48246303999999995,0.0
-0.48146303999999995,0.0
-0.48046304,0.0
-0.47946303999999995,0.0
-0.47846303999999995,0.0
-0.47746303999999995,0.0
-0.47646303999999995,0.0
-0.47546303999999995,0.0
-0.47446303999999995,0.0
-0.47346304,0.0
-0.47246303999999995,0.0
-0.47146304,0.0
-0.47046303999999994,0.0
-0.46946304,0.0
-0.46846303999999994,0.0
-0.46746303999999994,0.0
-0.46646304,0.0
